C:\Users\conej\Documents\conecta-social-comunidad-main\src\pages\Auth.tsx: line 65, col 26, Warning - 'setShowTermsModal' is assigned a value but never used. Allowed unused vars must match /^_/u. (unused-imports/no-unused-vars)
C:\Users\conej\Documents\conecta-social-comunidad-main\src\pages\Auth.tsx: line 151, col 15, Warning - 'data' is assigned a value but never used. Allowed unused vars must match /^_/u. (unused-imports/no-unused-vars)
C:\Users\conej\Documents\conecta-social-comunidad-main\src\pages\ChatAuthenticated.tsx: line 102, col 23, Warning - 'setOnlineUsers' is assigned a value but never used. Allowed unused vars must match /^_/u. (unused-imports/no-unused-vars)
C:\Users\conej\Documents\conecta-social-comunidad-main\src\pages\EditProfileCouple.tsx: line 55, col 9, Warning - 'navbarStyles' is assigned a value but never used. Allowed unused vars must match /^_/u. (unused-imports/no-unused-vars)
C:\Users\conej\Documents\conecta-social-comunidad-main\src\pages\ModeratorRequest.tsx: line 73, col 45, Warning - 'checkError' is assigned a value but never used. Allowed unused vars must match /^_/u. (unused-imports/no-unused-vars)
C:\Users\conej\Documents\conecta-social-comunidad-main\src\pages\NotFound.tsx: line 23, col 53, Warning - 'i' is defined but never used. Allowed unused args must match /^_/u. (unused-imports/no-unused-vars)
C:\Users\conej\Documents\conecta-social-comunidad-main\src\pages\Premium.tsx: line 21, col 10, Warning - 'userType' is assigned a value but never used. Allowed unused vars must match /^_/u. (unused-imports/no-unused-vars)
C:\Users\conej\Documents\conecta-social-comunidad-main\src\pages\Premium.tsx: line 25, col 20, Warning - 'setDemoAuth' is assigned a value but never used. Allowed unused vars must match /^_/u. (unused-imports/no-unused-vars)
C:\Users\conej\Documents\conecta-social-comunidad-main\src\pages\Premium.tsx: line 26, col 20, Warning - 'setDemoUser' is assigned a value but never used. Allowed unused vars must match /^_/u. (unused-imports/no-unused-vars)
C:\Users\conej\Documents\conecta-social-comunidad-main\src\pages\Privacy.tsx: line 11, col 9, Warning - 'navigate' is assigned a value but never used. Allowed unused vars must match /^_/u. (unused-imports/no-unused-vars)
C:\Users\conej\Documents\conecta-social-comunidad-main\src\pages\ProfileCouple.tsx: line 21, col 10, Warning - 'activeTab' is assigned a value but never used. Allowed unused vars must match /^_/u. (unused-imports/no-unused-vars)
C:\Users\conej\Documents\conecta-social-comunidad-main\src\pages\ProfileCouple.tsx: line 21, col 21, Warning - 'setActiveTab' is assigned a value but never used. Allowed unused vars must match /^_/u. (unused-imports/no-unused-vars)
C:\Users\conej\Documents\conecta-social-comunidad-main\src\pages\ProfileCouple.tsx: line 47, col 20, Warning - 'setDemoAuth' is assigned a value but never used. Allowed unused vars must match /^_/u. (unused-imports/no-unused-vars)
C:\Users\conej\Documents\conecta-social-comunidad-main\src\pages\ProfileCouple.tsx: line 48, col 20, Warning - 'setDemoUser' is assigned a value but never used. Allowed unused vars must match /^_/u. (unused-imports/no-unused-vars)
C:\Users\conej\Documents\conecta-social-comunidad-main\src\pages\ProfileSingle.tsx: line 56, col 20, Warning - 'setDemoAuth' is assigned a value but never used. Allowed unused vars must match /^_/u. (unused-imports/no-unused-vars)
C:\Users\conej\Documents\conecta-social-comunidad-main\src\pages\ProfileSingle.tsx: line 57, col 20, Warning - 'setDemoUser' is assigned a value but never used. Allowed unused vars must match /^_/u. (unused-imports/no-unused-vars)
C:\Users\conej\Documents\conecta-social-comunidad-main\src\pages\Profiles.tsx: line 40, col 9, Warning - 'navigate' is assigned a value but never used. Allowed unused vars must match /^_/u. (unused-imports/no-unused-vars)
C:\Users\conej\Documents\conecta-social-comunidad-main\src\pages\Profiles.tsx: line 85, col 9, Warning - 'handleFilterChange' is assigned a value but never used. Allowed unused vars must match /^_/u. (unused-imports/no-unused-vars)
C:\Users\conej\Documents\conecta-social-comunidad-main\src\pages\ProjectInfo.tsx: line 17, col 11, Warning - 'toast' is assigned a value but never used. Allowed unused vars must match /^_/u. (unused-imports/no-unused-vars)
C:\Users\conej\Documents\conecta-social-comunidad-main\src\pages\Requests.tsx: line 36, col 20, Warning - 'setDemoAuth' is assigned a value but never used. Allowed unused vars must match /^_/u. (unused-imports/no-unused-vars)
C:\Users\conej\Documents\conecta-social-comunidad-main\src\pages\Requests.tsx: line 37, col 20, Warning - 'setDemoUser' is assigned a value but never used. Allowed unused vars must match /^_/u. (unused-imports/no-unused-vars)
C:\Users\conej\Documents\conecta-social-comunidad-main\src\pages\Requests.tsx: line 201, col 14, Warning - 'error' is defined but never used. (unused-imports/no-unused-vars)
C:\Users\conej\Documents\conecta-social-comunidad-main\src\pages\Requests.tsx: line 236, col 9, Warning - 'pendingReceivedCount' is assigned a value but never used. Allowed unused vars must match /^_/u. (unused-imports/no-unused-vars)
C:\Users\conej\Documents\conecta-social-comunidad-main\src\pages\Requests.tsx: line 237, col 9, Warning - 'acceptedCount' is assigned a value but never used. Allowed unused vars must match /^_/u. (unused-imports/no-unused-vars)
C:\Users\conej\Documents\conecta-social-comunidad-main\src\pages\Support.tsx: line 12, col 9, Warning - 'navigate' is assigned a value but never used. Allowed unused vars must match /^_/u. (unused-imports/no-unused-vars)
C:\Users\conej\Documents\conecta-social-comunidad-main\src\pages\Terms.tsx: line 10, col 9, Warning - 'navigate' is assigned a value but never used. Allowed unused vars must match /^_/u. (unused-imports/no-unused-vars)
C:\Users\conej\Documents\conecta-social-comunidad-main\src\pages\Tokens.tsx: line 23, col 11, Warning - 'balance' is assigned a value but never used. Allowed unused vars must match /^_/u. (unused-imports/no-unused-vars)
C:\Users\conej\Documents\conecta-social-comunidad-main\src\utils\androidSecurity.ts: line 301, col 14, Warning - 'error' is defined but never used. (unused-imports/no-unused-vars)

167 problems
ESLint found too many warnings (maximum: 0).
